,57,51,55,122,123,124,125,127,129,145,130,53,126,29,67,149,72,81,84,86,172,87,88,89,70,71,80,82,85,225,140,143,12,227,226,14,15,16,11,138,150,13,131,19,20,21,22,32,38,39,210,25,26,43,47,139,49,50,151,61,62,66,68,97,107,99,101,104,106,18,44,46,30,37,40,48,54,60,65,92,98,100,105,169,111,170,232,112,113,119,218,171,73,77,78,176,167,178,187,174,154,184,194,165,155,156,179,153,173,163,164,198,180,182,183,161,158,181,159,188,189,190,191,192,193,200,201,205,214,199,209,211,212,213,215,216,206,208,207,152,157,8,9,17,31,132,34,186,177,168,195,185,160,142,42,75,45,58,56,52,137,63,74,83,141,117,79,91,93,94,96,103,109,115,116,5,59,28,114,36,33,110,64,144,76,135,90,102,120,134,121,95,133,136,219,24,217,147,230,221,231,148,166,202,203,196,233,108,128,118,69,23,27,10,229,228,35,41,222,223,224,175,162,204,197,220,234,235,236,237,238,239,240,241,262,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,263,264,265,146
57,0.0,1143.0,2496.5,1822.3,782.0,1507.2,827.9,370.1,4130.9,6382.8,2270.1,438.6,531.2,442.1,4556.6,6984.4,4405.9,2143.7,1047.3,3482.3,3396.4,5426.6,7220.3,720.4,7774.2,11706.8,4424.9,1624.0,1156.8,5305.7,1796.5,764.0,2127.9,7130.6,10020.9,1046.4,565.7,1841.8,2477.8,913.5,1397.8,739.4,394.7,731.4,475.6,637.7,2104.8,10098.1,1881.7,1853.2,8321.5,1712.6,1452.4,466.1,469.0,942.7,427.5,478.3,3187.2,1697.2,2798.7,1406.9,2310.9,433.1,557.4,385.4,253.7,2307.5,1848.2,1091.5,408.7,605.3,528.0,76.9,2456.9,421.8,2488.8,1824.5,1371.2,1169.5,684.9,405.1,5978.4,10312.0,1040.7,10312.0,4039.9,444.9,9955.5,1278.1,5833.7,1645.4,1089.8,10270.3,460.4,9599.8,10065.6,3411.8,10688.9,6493.1,11275.9,5020.9,9153.3,7788.9,3187.2,3654.7,3411.8,11275.9,6493.1,10047.1,7989.5,4381.1,3411.8,6158.1,5020.9,1505.2,3438.3,6158.1,7957.5,10673.4,10682.0,10637.8,841.7,6495.4,1708.5,700.4,1454.8,3284.2,12087.7,752.5,8321.5,8321.5,7743.3,9020.9,8074.9,8074.9,3339.3,3415.6,7740.5,11381.5,3438.3,2580.2,1136.0,2439.0,1150.4,1240.3,8138.0,5426.4,3411.8,10312.0,9153.3,1117.5,1350.6,863.9,454.4,829.9,533.9,919.3,1601.3,1240.1,331.7,1402.1,4108.6,1744.6,705.5,643.8,1433.8,3389.1,1956.3,573.5,736.9,374.5,493.0,733.0,449.5,337.4,946.7,764.0,757.2,107.8,9290.8,1013.3,1412.5,337.4,1691.9,370.1,4734.6,945.2,1015.1,394.7,1263.7,10635.8,1137.0,654.8,8678.7,1739.6,8825.1,3654.7,3205.7,4931.1,7898.1,6984.4,7788.9,7698.1,3179.9,11746.4,10614.9,29991.0,2646.4,1015.0,8164.1,1498.1,913.5,3591.6,9974.0,864.7,8221.3,326.3,7806.8,5529.9,1298.5,9599.8,11034.6,3215.9,4381.1,6750.1,9337.7,11378.2,9126.8,9406.8,13057.0,9572.3,11874.5,5133.6,7360.3,4915.6,5880.6,7016.5,13434.8,15813.0,10646.0,12448.2,9282.8,12240.5,8325.4,1175.6,8641.8,589.9,6485.5,7527.6,9401.1,6949.5,1484.6,5165.2,3415.6,4648.5,7770.2,5449.5,6382.8
51,1143.0,0.0,1749.4,1189.2,1083.8,1005.4,1030.5,781.8,3145.1,5397.0,1523.0,1558.8,1378.3,1489.1,3670.7,5998.5,4401.9,1779.4,982.6,2735.2,3848.6,4679.5,6500.9,510.5,6788.4,10721.0,3439.1,1696.1,77.8,4419.8,1147.9,691.2,3182.4,5880.6,9393.9,103.4,709.7,2771.3,1730.7,433.2,1185.2,1786.3,1441.7,477.1,755.3,1204.7,1147.1,9112.3,2883.2,2795.7,7335.7,702.2,1904.6,1329.1,1332.0,276.9,1064.7,661.2,2352.8,2709.7,1816.1,1124.5,1563.8,1106.1,1604.4,1432.3,916.6,1164.5,2902.7,936.1,1279.6,1452.4,1575.0,1095.7,3467.9,1136.9,1741.7,2835.5,1130.1,196.2,1121.2,1095.2,4992.6,9326.1,432.2,9326.1,3038.6,1315.7,8969.7,2332.6,5114.3,502.4,1109.7,9284.5,1150.6,8614.0,9079.7,2426.0,10062.0,5507.2,10290.1,4035.0,8332.5,6803.0,2352.8,4036.1,2426.0,10290.1,5507.2,9061.3,7168.7,3395.3,2426.0,6610.3,4035.0,1957.4,2452.5,6610.3,7210.4,10046.4,10055.0,10010.8,1373.1,5509.5,587.9,1183.6,1715.8,3679.4,11101.9,1125.3,7335.7,7335.7,6757.5,8200.0,7089.1,7089.1,3734.5,3810.8,6754.6,10395.7,2452.5,1833.1,978.7,1424.7,919.1,1689.5,7390.9,4440.6,2426.0,9326.1,8332.5,358.9,1179.0,1005.0,1169.6,1049.9,1390.9,301.4,2655.8,97.1,889.3,1180.9,3361.5,1125.3,1752.5,813.2,1694.8,2403.2,1450.0,1329.1,592.9,845.8,1362.7,566.2,1496.5,1384.4,281.6,690.2,1168.6,1115.1,8304.9,1498.0,1240.2,1384.4,2101.2,781.8,3748.8,860.8,963.5,1441.7,1796.1,9649.9,979.7,1193.7,7692.9,748.5,8004.3,4036.1,2219.8,3945.3,7033.8,5998.5,6803.0,6712.3,3582.1,10760.5,9867.8,29005.2,1632.1,981.6,7178.3,569.1,433.2,2844.5,8988.2,1619.3,7474.2,1469.2,7059.7,4695.5,1138.4,8614.0,10048.8,3611.1,3395.3,5764.3,8351.9,10631.1,8262.4,8421.0,12071.2,8586.5,10888.7,4141.4,6374.5,5583.3,4894.8,6030.6,12449.0,14827.1,9660.2,11462.4,8297.0,11254.7,7339.5,1018.3,7656.0,640.9,5499.7,6541.8,8415.3,5709.1,341.6,4173.1,3810.8,4960.2,6784.4,4463.6,5397.0
55,2496.5,1749.4,0.0,2701.6,2668.7,2561.3,2615.3,2179.9,2694.3,4946.2,226.5,2884.0,2792.0,2880.4,5158.0,5547.8,5896.9,3274.4,2640.3,1820.5,5506.3,3817.8,7995.9,1793.7,6337.6,10270.3,2988.3,3353.9,1733.3,5585.2,2660.3,2244.4,4573.4,5694.1,8412.2,1846.7,1936.8,4249.5,137.7,1986.5,2741.2,3177.7,2833.0,1793.2,2013.2,2757.1,2056.3,8661.6,4320.0,4273.9,6884.9,1664.1,3562.3,2726.9,2729.8,1584.3,2462.8,2160.4,3840.1,4135.5,1277.8,2680.4,246.0,2504.2,2995.7,2823.7,2314.8,2409.5,4293.6,2593.8,2677.3,2866.0,2966.3,2419.7,4895.2,2534.7,45.0,4262.8,2686.0,1905.3,2663.9,2493.0,4541.8,8875.4,2082.1,8875.4,2541.8,2713.5,8519.0,3723.5,6609.3,1945.0,2767.4,8833.7,2548.4,8163.2,8629.0,1975.3,9080.2,5056.5,9839.3,3584.3,9595.2,6352.3,3840.1,5693.8,1975.3,9839.3,5056.5,8610.5,8431.4,2944.6,1975.3,8268.0,3584.3,3615.1,2001.7,8268.0,6348.8,9064.6,9073.3,9029.0,3000.6,5058.8,2028.0,2768.4,3373.5,5337.1,10651.2,2710.2,6884.9,6884.9,6237.4,9462.7,6638.4,6638.4,5392.3,5468.5,6196.4,9944.9,2001.7,561.6,2636.5,1002.5,2576.8,3347.2,6529.2,3989.8,1975.3,8875.4,9595.2,1411.3,2734.9,2589.8,2567.3,2634.7,2794.7,1599.9,4046.7,1659.8,2287.5,2736.8,2514.7,2637.6,3143.8,2313.1,3352.5,1952.5,3031.9,2834.3,1777.9,2243.9,2760.5,1763.9,2887.8,2775.7,1663.7,2243.4,2753.4,2512.8,7854.2,3155.7,2796.1,2775.7,3758.9,2179.9,3298.1,2445.6,2570.9,2833.0,3453.8,9199.2,2637.4,2778.5,7172.7,1691.2,9266.9,5693.8,1769.1,3494.5,6421.0,5547.8,6352.3,6172.6,5239.8,10309.8,9006.2,28554.5,1209.9,2639.4,6658.1,1464.5,1986.5,1487.6,8537.4,3125.5,6612.6,2771.7,6198.1,6182.8,2758.7,8163.2,9598.1,5268.9,2944.6,5313.5,7901.2,9769.5,7649.7,7970.3,11620.4,8135.7,10437.9,3571.7,5923.7,7241.0,4444.1,5510.5,11998.3,14376.4,9209.4,11011.6,7846.2,10803.9,6819.4,2676.0,7135.8,1913.5,5049.0,6091.1,7895.2,5512.9,1898.3,3603.3,5468.5,6455.2,6333.6,4012.9,4946.2
122,1822.3,1189.2,2701.6,0.0,1050.1,326.4,1024.5,1625.9,4073.6,4507.5,2475.2,1950.7,1346.0,1691.0,2720.7,5169.9,3300.4,677.9,909.5,3687.4,3241.6,5426.2,5399.3,1539.6,5898.9,9831.5,4367.5,997.8,1252.2,3469.8,41.3,1218.5,3243.5,4942.7,10322.4,1232.8,1749.5,2570.9,2682.9,1270.6,506.2,1895.9,1634.2,1506.2,1729.5,1307.3,1484.0,8222.8,2682.8,2595.3,8264.1,1370.7,1554.7,1356.2,1379.1,1466.2,1569.8,1533.0,1366.2,2509.3,2744.6,445.4,2516.0,1567.4,1740.9,1626.4,1730.8,773.0,2963.7,730.9,1487.2,1420.1,1891.1,1898.6,3267.6,1534.4,2693.9,2635.2,451.1,1090.8,1223.9,1582.5,5921.0,8436.6,1068.0,8436.6,3967.1,1561.2,9228.9,2566.9,4012.7,817.1,865.4,8455.8,1525.6,7724.4,8190.2,3354.5,10990.5,4836.1,9400.6,3525.8,7332.3,5851.0,1366.2,3283.0,3354.5,9400.6,4836.1,8171.8,6168.5,4323.8,3354.5,5903.2,3525.8,1477.6,3380.9,5903.2,7957.1,10974.9,10983.5,10939.3,1325.8,4682.7,731.5,1149.9,1192.6,2926.3,10212.4,1091.7,8264.1,8264.1,7686.0,7199.9,6199.6,6199.6,2981.5,3057.7,7683.1,9725.1,3380.9,2785.3,686.3,2353.2,745.8,1340.8,8137.6,3790.1,3354.5,8436.6,7332.3,1454.9,499.9,1053.4,1523.9,1075.0,1362.3,1490.7,2684.3,1229.8,1733.5,501.9,4108.2,93.0,1890.2,1395.4,1132.0,3331.7,435.4,1296.8,1643.6,1689.9,1478.9,1617.0,1632.0,1675.0,1470.8,1221.2,1134.8,1723.2,7415.4,1450.7,561.1,1675.0,1503.4,1625.9,4099.8,1082.2,963.4,1634.2,1623.0,8821.3,685.3,1259.6,8621.3,1416.9,7004.1,3283.0,3148.3,3351.9,7962.2,5169.9,5851.0,7640.8,2837.1,9871.0,10614.5,28115.7,2560.6,934.4,8106.8,1497.6,1270.6,3796.7,8159.5,1585.6,8221.0,1871.2,7806.5,3708.9,523.8,7724.4,9159.3,2858.1,4323.8,6692.8,7523.2,11377.9,9190.9,7592.3,11181.6,8845.7,9999.1,5069.9,7303.0,5109.1,5823.3,6959.1,11559.5,13937.6,8831.5,10572.9,7553.3,10365.2,8268.0,648.1,8584.5,1670.0,6428.2,7470.3,9343.8,4771.2,977.8,5101.6,3057.7,3858.6,5840.0,3574.1,4507.5
123,782.0,1083.8,2668.7,1050.1,0.0,735.1,55.8,737.0,4303.1,5556.4,2442.2,910.4,305.8,650.8,3769.6,6218.7,3766.7,1504.5,284.7,3654.4,2946.9,5598.7,6448.2,1054.2,6947.7,10880.4,4597.0,984.7,1146.8,4518.7,1024.3,558.8,2376.5,5991.5,10193.0,1018.9,1020.6,1768.9,2650.0,691.4,625.7,853.4,594.0,1019.9,878.7,276.1,2195.6,9271.7,1880.8,1793.2,8493.6,1750.8,1002.9,315.9,338.9,1084.4,538.5,682.2,2415.1,1707.3,2970.8,634.8,2483.1,536.1,700.7,586.1,699.5,1767.2,2096.8,319.4,447.0,379.8,850.9,858.3,2465.5,503.1,2661.0,1833.2,599.1,941.4,192.6,551.2,6150.5,9485.5,707.1,9485.5,4212.0,521.0,10127.7,1526.6,5061.6,1307.5,421.0,9504.7,494.3,8773.3,9239.1,3584.0,10861.1,5885.0,10449.4,4574.7,8381.2,6899.9,2415.1,3163.5,3584.0,10449.4,5885.0,9220.6,7217.4,4553.3,3584.0,5708.6,4574.7,1055.7,3610.4,5708.6,8129.6,10845.5,10854.1,10809.9,359.6,5731.6,1282.2,109.6,843.2,2806.8,11261.3,51.4,8493.6,8493.6,7915.5,8248.7,7248.5,7248.5,2861.9,2938.2,7912.6,10774.0,3610.4,2752.3,363.9,2611.2,378.3,787.8,8310.1,4838.9,3584.0,9485.5,8381.2,1278.1,578.5,89.5,494.8,58.1,322.0,1075.7,1849.8,1145.6,780.9,630.0,4280.7,972.5,850.0,646.6,822.2,3561.2,1219.5,256.6,1120.2,801.0,438.7,1116.4,591.8,634.7,1016.9,561.5,130.4,683.0,8464.3,565.9,640.3,634.7,1228.6,737.0,4906.8,223.0,290.5,594.0,836.6,9870.1,364.9,219.3,8850.8,1797.0,8052.9,3163.5,3377.8,4400.8,8070.3,6218.7,6899.9,7870.2,2709.5,10919.9,10787.0,29164.6,2818.6,266.3,8336.2,1579.4,691.4,3763.8,9208.4,543.1,8393.5,831.0,7979.0,4757.8,526.4,8773.3,10208.2,2738.5,4553.3,6922.2,8572.1,11550.4,9299.0,8641.2,12230.5,9744.5,11048.0,5305.7,7532.4,4635.4,6052.8,7188.6,12608.4,14986.5,9880.4,11621.8,8602.1,11414.0,8497.5,403.5,8813.9,980.1,6657.7,7699.8,9573.3,5820.1,1240.0,5337.4,2938.2,4157.3,6888.9,4623.0,5556.4
124,1507.2,1005.4,2561.3,326.4,735.1,0.0,709.4,1310.8,3933.3,4832.6,2334.9,1635.6,1031.0,1376.0,3045.9,5495.0,3419.3,939.0,594.4,3547.1,3104.7,5286.0,5724.4,1354.5,6224.0,10156.6,4227.3,770.4,1068.3,3794.9,300.6,903.5,2932.2,5267.8,10182.1,1049.0,1498.3,2259.6,2542.7,1023.6,191.1,1580.8,1319.1,1321.1,1414.4,992.3,1706.4,8547.9,2371.5,2284.0,8123.9,1261.5,1274.9,1041.1,1064.1,1282.3,1254.7,1217.9,1691.4,2198.1,2604.4,130.4,2375.8,1252.4,1425.9,1311.3,1415.8,1043.4,2652.5,415.8,1172.2,1105.0,1576.1,1583.5,2956.3,1219.3,2553.7,2323.9,136.0,907.0,908.8,1267.4,5780.8,8761.7,883.0,8761.7,3826.8,1246.2,9757.9,2251.8,4337.8,644.1,550.3,8780.9,1210.5,8049.6,8515.3,3214.2,10850.2,5161.2,9725.7,3850.9,7657.5,6176.1,1691.4,3146.1,3214.2,9725.7,5161.2,8496.9,6493.6,4183.5,3214.2,5766.3,3850.9,1237.4,3240.7,5766.3,7816.9,10834.6,10843.3,10799.0,1010.7,5007.8,558.5,834.8,939.6,2789.4,10537.5,776.6,8123.9,8123.9,7545.8,7525.0,6524.7,6524.7,2844.5,2920.8,7542.9,10050.3,3240.7,2645.1,371.2,2212.9,430.8,1029.5,7997.4,4115.2,3214.2,8761.7,7657.5,1271.0,184.9,738.3,1208.9,760.0,1047.2,1306.8,2373.0,1067.2,1418.4,186.8,3968.0,248.7,1575.2,1080.3,891.7,3191.5,529.9,981.7,1458.5,1374.8,1163.8,1431.9,1317.0,1359.9,1287.0,906.1,819.8,1408.2,7740.6,1135.6,246.1,1359.9,1263.1,1310.8,4537.0,767.2,648.3,1319.1,1311.7,9146.4,370.3,944.5,8481.1,1307.8,7329.2,3146.1,3008.1,3677.1,7822.0,5495.0,6176.1,7500.5,2700.2,10196.1,10474.3,28440.8,2420.3,619.3,7966.5,1357.4,1023.6,3656.5,8484.6,1270.5,8080.7,1556.2,7666.2,4034.0,208.7,8049.6,9484.4,2721.1,4183.5,6552.5,7848.4,11237.6,9050.7,7917.4,11506.8,9374.7,10324.3,4929.7,7162.7,4934.7,5683.0,6818.9,11884.6,14262.7,9156.6,10898.0,7878.4,10690.3,8127.8,333.0,8444.2,1476.2,6287.9,7330.0,9203.5,5096.3,804.8,4961.3,2920.8,4122.7,6165.1,3899.2,4832.6
125,827.9,1030.5,2615.3,1024.5,55.8,709.4,0.0,751.1,4249.8,5530.7,2388.9,956.3,351.7,696.7,3744.0,6193.1,3753.7,1491.4,259.1,3601.1,2982.2,5545.4,6422.6,1045.3,6922.1,10854.7,4543.7,971.7,1093.4,4493.0,998.7,505.5,2422.4,5965.9,10139.7,965.5,993.3,1817.1,2596.7,638.1,600.0,901.5,639.9,1010.9,869.8,290.1,2142.3,9246.0,1929.0,1841.4,8440.3,1697.4,1038.1,361.9,384.8,1031.0,552.6,673.3,2389.5,1755.5,2917.5,609.2,2429.7,550.2,746.6,632.1,713.6,1741.5,2142.7,293.8,492.9,425.7,896.8,904.2,2513.7,517.2,2607.7,1881.3,573.4,888.0,206.7,565.3,6097.2,9459.8,653.8,9459.8,4158.7,566.9,10074.4,1572.6,5035.9,1254.1,395.3,9479.0,508.4,8747.7,9213.5,3530.7,10807.8,5859.4,10423.8,4549.0,8355.6,6874.2,2389.5,3191.7,3530.7,10423.8,5859.4,9195.0,7191.8,4500.0,3530.7,5743.9,4549.0,1091.0,3557.1,5743.9,8076.3,10792.2,10800.8,10756.6,387.7,5705.9,1282.6,155.5,871.4,2835.0,11235.6,97.3,8440.3,8440.3,7862.2,8223.1,7222.8,7222.8,2890.1,2966.4,7859.3,10748.4,3557.1,2699.0,338.3,2557.9,352.6,823.1,8256.8,4813.3,3530.7,9459.8,8355.6,1224.8,552.9,36.2,506.7,57.9,368.0,1022.4,1895.8,1092.3,795.0,604.4,4227.4,946.8,895.9,593.3,850.4,3507.9,1193.8,302.5,1111.3,815.1,484.6,1107.5,637.7,680.7,963.5,508.1,140.5,728.9,8438.7,608.1,614.7,680.7,1256.8,751.1,4853.5,169.7,237.2,639.9,878.8,9844.5,339.2,265.3,8797.5,1743.7,8027.3,3191.7,3324.5,4375.2,8017.0,6193.1,6874.2,7816.9,2737.7,10894.2,10733.7,29138.9,2765.3,240.7,8282.9,1526.1,638.1,3710.4,9182.7,591.3,8340.1,876.9,7925.6,4732.1,500.7,8747.7,10182.5,2766.7,4500.0,6868.9,8546.5,11497.1,9245.7,8615.6,12204.9,9691.1,11022.4,5252.4,7479.1,4677.6,5999.4,7135.3,12582.7,14960.8,9854.7,11596.1,8576.5,11388.4,8444.2,377.8,8760.6,971.1,6604.4,7646.5,9520.0,5794.4,1186.7,5284.1,2966.4,4185.4,6863.2,4597.4,5530.7
127,370.1,781.8,2179.9,1625.9,737.0,1310.8,751.1,0.0,3814.3,6066.2,1953.5,781.9,617.3,712.2,4200.0,6667.8,4441.7,2179.5,946.3,3165.7,3482.6,5110.0,7002.9,418.2,7457.6,11390.2,4108.3,1659.8,821.7,4949.1,1600.1,407.4,2405.5,6409.9,9704.3,685.2,342.8,2074.8,2161.2,548.7,1197.2,1009.5,664.8,396.2,243.4,582.5,1788.2,9781.5,2151.8,2099.2,8004.9,1397.2,1538.5,552.2,555.1,607.6,287.8,121.7,2882.1,1967.2,2482.1,1210.5,1994.3,329.2,827.5,655.4,139.7,1946.3,2125.8,899.8,502.7,691.4,798.0,322.9,2727.0,360.0,2172.2,2094.6,1174.8,808.3,597.3,318.3,5661.8,9995.4,676.0,9995.4,3723.3,538.8,9638.9,1555.7,5616.3,1284.1,1073.3,9953.7,373.7,9283.2,9749.0,3095.2,10372.3,6176.5,10959.3,4704.3,8861.8,7472.3,2882.1,3740.8,3095.2,10959.3,6176.5,9730.5,7698.0,4064.5,3095.2,6244.3,4704.3,1591.3,3121.7,6244.3,7640.9,10356.8,10365.4,10321.2,927.8,6178.8,1347.3,714.2,1540.9,3370.3,11771.1,737.2,8004.9,8004.9,7426.8,8729.3,7758.3,7758.3,3425.5,3501.7,7423.9,11064.9,3121.7,2263.6,942.4,2122.4,882.8,1326.5,7821.4,5109.8,3095.2,9995.4,8861.8,787.9,1154.2,723.5,392.7,702.6,620.0,584.2,1878.9,878.9,112.4,1201.5,3792.0,1548.2,975.6,287.2,1519.9,3072.5,1795.2,659.6,486.8,68.9,585.8,482.9,719.5,607.5,611.5,407.4,843.4,338.2,8974.2,1099.4,1216.1,607.5,1778.0,0.0,4418.0,591.3,716.5,664.8,1349.8,10319.2,943.4,666.6,8362.1,1423.0,8533.5,3740.8,2889.1,4614.5,7581.6,6667.8,7472.3,7381.5,3266.0,11429.8,10298.3,29674.4,2329.8,945.3,7847.5,1163.0,548.7,3275.0,9657.4,950.8,7904.7,702.5,7490.2,5224.8,1102.1,9283.2,10718.1,3302.1,4064.5,6433.5,9021.1,11061.6,8810.2,9090.2,12740.4,9255.7,11557.9,4817.0,7043.7,5121.2,5564.0,6699.9,13118.2,15496.4,10329.4,12131.6,8966.2,11923.9,8008.8,982.0,8325.2,346.6,6168.9,7211.0,9084.5,6238.4,1123.4,4848.6,3501.7,4734.6,7453.6,5132.9,6066.2
129,4130.9,3145.1,2694.3,4073.6,4303.1,3933.3,4249.8,3814.3,0.0,2372.7,2468.0,4518.4,4426.4,4514.9,4056.6,2974.2,5406.2,4224.9,4078.8,2782.1,6111.7,3774.6,7015.1,3428.1,3764.0,7696.6,716.1,4711.1,3194.3,4424.5,4032.2,3878.8,6207.8,3120.5,7997.7,3248.5,3571.3,5883.9,2675.7,3620.9,4113.1,4812.1,4467.4,3427.6,3647.6,4391.6,3480.5,6088.0,5954.4,5908.3,5506.1,3088.3,5000.8,4361.3,4364.2,3218.7,4097.3,3794.8,3251.2,5769.9,1965.4,4052.4,2508.8,4138.6,4630.1,4458.1,3949.2,3781.5,5928.0,4032.3,4311.8,4500.5,4600.7,4054.1,6529.6,4169.1,2686.7,5897.2,4058.0,3341.3,4298.3,4127.4,2983.1,6301.8,3552.6,6301.8,1877.7,4347.9,6610.9,5357.9,5854.9,3316.9,4205.9,6260.1,4182.8,5589.6,6055.4,979.1,8665.8,2482.9,7265.7,1010.7,8434.5,3778.7,3251.2,5708.7,979.1,7265.7,2482.9,6036.9,7270.7,439.9,979.1,8452.6,1010.7,5053.6,1083.4,8452.6,6244.0,8650.2,8658.8,8614.6,4469.3,2485.2,3400.0,4402.8,4812.0,5829.1,8077.6,4344.6,5506.1,5506.1,5361.3,8302.0,4064.8,4064.8,5788.3,5809.3,5358.4,7371.3,1083.4,2587.6,4074.9,1799.2,4015.3,4785.7,6433.8,1416.2,979.1,6301.8,8434.5,3045.8,4106.9,4224.3,4201.8,4269.1,4429.1,3234.4,5681.1,3050.1,3921.9,4108.8,3095.0,4009.6,4778.2,3947.5,4791.0,1034.1,4403.9,4468.7,3412.3,3878.4,4394.9,3398.3,4522.2,4410.1,3298.2,3877.8,4387.8,4147.2,5280.6,4594.2,4168.1,4410.1,5197.4,3814.3,805.6,4080.1,4205.3,4467.4,4892.3,6625.6,4075.9,4412.9,5901.1,3115.4,8106.2,5708.7,931.9,920.9,5637.6,2974.2,3778.7,5316.1,5707.2,7736.2,8901.4,25980.8,1602.8,4077.8,5782.1,2836.5,3620.9,3266.5,5963.8,4759.9,6517.1,4406.1,6019.1,4956.4,4130.7,5589.6,7024.5,5728.1,439.9,3934.8,5327.6,9604.1,6771.1,5396.6,9046.8,6227.7,7864.3,2847.7,4545.0,8029.0,3065.3,4634.4,9424.7,11802.8,6635.8,8438.0,5272.6,8230.3,5646.3,4114.5,5791.3,3547.9,3670.2,4712.3,6722.1,2939.3,3291.7,2839.4,5809.3,5964.4,3760.0,1439.3,2372.7
